fix_commit,fname,changed_lines,bug_commits
b5f2f283,contracts/tokenization/VariableDebtToken.sol,"[[('-57', '0'), ('+58', '1')], [('-61', '1'), ('+62', '5')], [('-65', '1'), ('+70', '1')], [('-67', '2'), ('+72', '2')]]","{'9d1c13cf9', '1b1fd6e5e', '3c3a01b80', 'b907b6b0b'}"
b5f2f283,contracts/tokenization/base/DebtTokenBase.sol,"[[('-17', '0'), ('+18', '7')], [('-20', '1'), ('+27', '2')], [('-60', '0'), ('+69', '22')], [('-120', '0'), ('+151', '15')]]",{'819cc65ab'}
b5f2f283,contracts/tokenization/interfaces/IScaledBalanceToken.sol,"[[('-5', '21'), ('+4', '0')]]","{'9d1c13cf9', '1b1fd6e5e'}"
b5f2f283,contracts/tokenization/interfaces/IStableDebtToken.sol,"[[('-18', '1'), ('+18', '2')], [('-27', '0'), ('+29', '1')], [('-62', '0'), ('+65', '1')]]",{'13f4d3486'}
b5f2f283,coverage.json,"[[('-110', '1'), ('+110', '1')]]",{'d15045860'}
b5f2f283,deployed-contracts.json,"[[('-264', '1'), ('+264', '1')], [('-278', '1'), ('+278', '1')], [('-286', '1'), ('+286', '1')], [('-292', '1'), ('+292', '1')], [('-300', '1'), ('+300', '1')], [('-306', '1'), ('+306', '1')], [('-314', '1'), ('+314', '1')], [('-320', '1'), ('+320', '1')], [('-327', '2'), ('+327', '1')], [('-344', '1'), ('+343', '1')], [('-358', '1'), ('+357', '1')], [('-372', '1'), ('+371', '1')], [('-382', '1'), ('+381', '1')], [('-392', '1'), ('+391', '1')], [('-402', '1'), ('+401', '1')], [('-424', '1'), ('+423', '1')], [('-446', '1'), ('+445', '1')], [('-494', '1'), ('+493', '1')], [('-504', '1'), ('+503', '1')]]","{'21e57a1a3', '8ab3bce12'}"
b5f2f283,helpers/configuration.ts,"[[('-61', '1'), ('+61', '1')], [('-68', '1'), ('+68', '1')], [('-70', '1'), ('+70', '1')], [('-77', '1'), ('+77', '14')]]","{'ffc81df4e', 'cf70929ee'}"
b5f2f283,helpers/init-helpers.ts,"[[('-27', '1'), ('+27', '1')], [('-143', '1'), ('+143', '1')], [('-210', '1'), ('+210', '1')], [('-236', '1'), ('+236', '1')], [('-283', '1'), ('+283', '1')], [('-307', '1'), ('+307', '1')]]","{'e17f2ec81', '1c7ce57b2'}"
b5f2f283,helpers/types.ts,"[[('-83', '1'), ('+83', '1')], [('-112', '1'), ('+112', '1')], [('-124', '0'), ('+125', '1')], [('-391', '2'), ('+392', '4')]]","{'1b021dca1', 'ffc81df4e', '57ffc9c61'}"
b5f2f283,specs/harness/LendingPoolHarnessForVariableDebtToken.sol,"[[('-10', '0'), ('+11', '3')], [('-28', '14'), ('+31', '1')], [('-43', '3'), ('+33', '2')], [('-47', '1'), ('+36', '1')], [('-196', '1'), ('+185', '1')], [('-201', '1'), ('+190', '1')], [('-213', '0'), ('+203', '4')]]","{'a63e33722', '22353eeee'}"
b5f2f283,tasks/dev/2_address_provider_registry.ts,"[[('-19', '1'), ('+19', '1')]]",{'ffc81df4e'}
b5f2f283,tasks/dev/4_oracles.ts,"[[('-45', '1'), ('+45', '1')]]",{'161fb63f1'}
b5f2f283,tasks/dev/5_initialize.ts,"[[('-48', '1'), ('+48', '1')]]",{'1c7ce57b2'}
b5f2f283,tasks/full/1_address_provider_registry.ts,"[[('-8', '1'), ('+8', '6')], [('-27', '1'), ('+32', '5')]]",{'ffc81df4e'}
b5f2f283,tasks/full/3_oracles.ts,"[[('-36', '1'), ('+36', '1')]]",{'161fb63f1'}
b5f2f283,tasks/full/5_initialize.ts,"[[('-37', '1'), ('+37', '1')]]",{'1c7ce57b2'}
b5f2f283,test/__setup.spec.ts,"[[('-29', '1'), ('+29', '1')], [('-37', '1'), ('+37', '1')], [('-104', '1'), ('+104', '8')]]","{'2a6248c6d', '54d9e3a7e', 'cf70929ee'}"
b5f2f283,test/configurator.spec.ts,"[[('-14', '1'), ('+14', '1')], [('-90', '2'), ('+90', '2')], [('-98', '2'), ('+98', '2')], [('-159', '2'), ('+159', '2')], [('-167', '2'), ('+167', '2')], [('-231', '2'), ('+231', '2')], [('-239', '2'), ('+239', '2')], [('-303', '2'), ('+303', '2')], [('-363', '2'), ('+363', '2')], [('-371', '2'), ('+371', '2')], [('-405', '2'), ('+405', '2')], [('-439', '2'), ('+439', '2')], [('-473', '2'), ('+473', '2')], [('-507', '2'), ('+507', '2')], [('-515', '2'), ('+515', '2')], [('-523', '2'), ('+523', '2')]]",{'73254a66a'}
b5f2f283,test/delegation-aware-atoken.spec.ts,"[[('-46', '1'), ('+46', '1')]]",{'1b021dca1'}
b5f2f283,test/flashloan.spec.ts,"[[('-456', '0'), ('+457', '4')], [('-458', '3'), ('+462', '1')]]","{'cba766d28', 'a517d5d11'}"
b5f2f283,test/helpers/actions.ts,"[[('-21', '1'), ('+21', '6')], [('-280', '3'), ('+285', '3')], [('-291', '10'), ('+296', '5')], [('-302', '1'), ('+302', '8')], [('-304', '3'), ('+311', '4')], [('-310', '7'), ('+318', '5')]]","{'cba766d28', '03504849f', 'd135c25b3', 'edfe17bd9'}"
b5f2f283,test/helpers/scenario-engine.ts,"[[('-124', '3'), ('+124', '3')]]",{'edfe17bd9'}
b5f2f283,test/helpers/scenarios/credit-delegation.json,"[[('-71', '1'), ('+71', '1')], [('-99', '1'), ('+99', '1')], [('-129', '17'), ('+128', '0')]]","{'d135c25b3', 'c0c313376'}"
b5f2f283,test/lending-pool-addresses-provider.spec.ts,"[[('-24', '1'), ('+24', '1')]]",{'2a6248c6d'}
b5f2f283,test/pausable-functions.spec.ts,"[[('-42', '1'), ('+42', '1')], [('-62', '1'), ('+62', '1')], [('-91', '1'), ('+91', '1')], [('-97', '1'), ('+97', '1')], [('-114', '1'), ('+114', '1')], [('-122', '18'), ('+122', '1')], [('-147', '1'), ('+130', '1')], [('-155', '1'), ('+138', '1')], [('-163', '1'), ('+146', '1')], [('-171', '1'), ('+154', '1')], [('-184', '1'), ('+167', '1')], [('-201', '1'), ('+184', '1')], [('-274', '1'), ('+257', '1')], [('-282', '1'), ('+265', '1')], [('-303', '1'), ('+286', '1')], [('-311', '1'), ('+294', '1')], [('-318', '1'), ('+301', '1')], [('-325', '1'), ('+308', '1')], [('-338', '1'), ('+321', '1')], [('-345', '1'), ('+328', '1')]]","{'202ddbdec', 'aa834ee90', '83bf3e567', '07429b0a5', 'edfe17bd9'}"
b5f2f283,test/stable-token.spec.ts,"[[('-19', '3'), ('+19', '3')]]","{'89ad33591', '57ffc9c61', 'a3326fc86'}"
b5f2f283,test/upgradeability.spec.ts,"[[('-22', '1'), ('+22', '1')], [('-64', '1'), ('+64', '1')], [('-86', '1'), ('+86', '1')], [('-112', '1'), ('+112', '1')]]",{'73254a66a'}
b5f2f283,test/variable-debt-token.spec.ts,"[[('-18', '3'), ('+18', '3')]]","{'529115dd9', '57ffc9c61', 'bb4e1b5c4'}"
3d3bdc20,test-suites/test-aave/authorized-flashloan.spec.ts,"[[('-33', '1'), ('+33', '1')], [('-50', '1'), ('+50', '1')], [('-79', '1'), ('+79', '1')], [('-95', '1'), ('+95', '1')], [('-103', '1'), ('+103', '1')], [('-127', '1'), ('+127', '1')], [('-282', '1'), ('+282', '1')], [('-289', '1'), ('+289', '1')]]",{'90eef1ffc'}
d0841097,contracts/protocol/lendingpool/LendingPool.sol,"[[('-831', '1'), ('+831', '1')], [('-832', '0'), ('+833', '1')]]",{'e2edf016e'}
d0841097,contracts/protocol/libraries/logic/ReserveLogic.sol,"[[('-181', '17'), ('+180', '0')]]",{'e2edf016e'}
95860bc0,test-suites/test-aave/reserve-pause.spec.ts,"[[('-12', '1'), ('+12', '1')]]",{'f60b8fffc'}
c49bac2d,contracts/misc/UiPoolDataProvider.sol,"[[('-142', '2'), ('+142', '2')], [('-149', '2'), ('+149', '2')], [('-156', '2'), ('+156', '2')]]","{'de1ab9531', '025a988a1'}"
d542f098,contracts/libraries/logic/ReserveLogic.sol,"[[('-34', '1'), ('+33', '0')], [('-43', '1'), ('+41', '0')], [('-193', '2'), ('+190', '0')], [('-195', '0'), ('+192', '2')], [('-198', '0'), ('+197', '1')], [('-218', '2'), ('+217', '4')], [('-229', '1'), ('+230', '1')], [('-231', '1'), ('+232', '1')], [('-246', '1'), ('+246', '0')], [('-321', '1'), ('+321', '1')]]","{'3c8018fab', '53112c098', '8f86b4407', 'b68bb992f', '4a1e1156f', '4d054dd56'}"
d542f098,contracts/tokenization/StableDebtToken.sol,"[[('-221', '0'), ('+222', '5')], [('-222', '0'), ('+228', '15')], [('-228', '1'), ('+248', '1')], [('-233', '8'), ('+252', '0')]]","{'bb4e1b5c4', '5061aab9c'}"
d542f098,contracts/tokenization/interfaces/IStableDebtToken.sol,"[[('-93', '2'), ('+93', '13')], [('-98', '1'), ('+108', '0')]]",{'bb4e1b5c4'}
d542f098,test/helpers/utils/calculations.ts,"[[('-45', '1'), ('+45', '1')], [('-118', '1'), ('+118', '1')], [('-169', '2'), ('+168', '0')], [('-171', '0'), ('+170', '21')], [('-189', '11'), ('+208', '1')], [('-228', '2'), ('+237', '15')], [('-249', '10'), ('+270', '0')], [('-515', '1'), ('+527', '3')], [('-693', '1'), ('+707', '3')], [('-697', '1'), ('+713', '1')], [('-699', '1'), ('+714', '0')], [('-841', '3'), ('+856', '1')], [('-1225', '0'), ('+1239', '16')]]","{'2e8f6ee02', 'b2ec4dd2f', 'ef3e5b2cb', '89ad33591', 'a784e42b7', 'bb4e1b5c4'}"
d542f098,test/helpers/utils/helpers.ts,"[[('-7', '1'), ('+7', '1')], [('-9', '1'), ('+8', '0')], [('-18', '3'), ('+17', '6')], [('-22', '1'), ('+24', '4')], [('-24', '1'), ('+29', '3')], [('-28', '3'), ('+35', '3')], [('-35', '2'), ('+42', '2')], [('-43', '10'), ('+50', '12')], [('-72', '1'), ('+80', '0')], [('-109', '1'), ('+116', '0')]]","{'3c3e4d146', 'd141d090e', 'b2ec4dd2f', 'ef3e5b2cb', 'a67c56c09'}"
d542f098,test/scenario.spec.ts,"[[('-13', '1'), ('+13', '1')]]",{'bb4e1b5c4'}
f29afb1b,contracts/misc/OracleAnchor.sol,"[[('-3', '3'), ('+3', '1')], [('-9', '8'), ('+7', '1')], [('-17', '0'), ('+9', '1')]]",{'4f9bf9267'}
add6cad5,contracts/tokenization/StableDebtToken.sol,"[[('-8', '1'), ('+7', '0')], [('-110', '2'), ('+108', '0')]]",{'4e4fbe653'}
add6cad5,test/helpers/actions.ts,"[[('-305', '1'), ('+305', '1')], [('-313', '2'), ('+313', '2')], [('-321', '1'), ('+321', '1')]]","{'d135c25b3', '4e4fbe653'}"
add6cad5,test/helpers/scenarios/credit-delegation.json,"[[('-71', '1'), ('+71', '1')], [('-99', '1'), ('+99', '1')], [('-129', '17'), ('+128', '0')]]","{'d135c25b3', 'c0c313376'}"
add6cad5,test/scenario.spec.ts,"[[('-13', '1'), ('+13', '1')]]",{'4e4fbe653'}
fbc62054,test/atoken-transfer.spec.ts,"[[('-93', '1'), ('+93', '1')], [('-95', '0'), ('+96', '4')], [('-98', '3'), ('+102', '1')], [('-134', '0'), ('+137', '5')], [('-137', '3'), ('+144', '1')]]","{'89ad33591', '3c3e4d146', '466fa2caf', '070b46552'}"
fbc62054,test/liquidation-atoken.spec.ts,"[[('-23', '1'), ('+23', '1')], [('-38', '1'), ('+38', '1')], [('-39', '0'), ('+40', '8')], [('-42', '1'), ('+50', '1')], [('-44', '3'), ('+51', '0')], [('-78', '1'), ('+83', '1')], [('-218', '1'), ('+223', '1')], [('-237', '0'), ('+243', '6')]]","{'89ad33591', '3c3e4d146', 'd1f21118c'}"
fbc62054,test/liquidation-underlying.spec.ts,"[[('-53', '1'), ('+53', '1')], [('-70', '0'), ('+71', '6')], [('-210', '1'), ('+216', '1')], [('-232', '0'), ('+239', '6')]]",{'abc0d3edb'}
c7bf3e86,test-suites/test-aave/borrow-cap.spec.ts,"[[('-15', '1'), ('+15', '1')], [('-75', '0'), ('+76', '1')]]",{'41c53842f'}
f908c98e,contracts/protocol/libraries/helpers/Errors.sol,"[[('-115', '1'), ('+114', '0')]]",{'0a58e714b'}
f908c98e,contracts/protocol/libraries/logic/ValidationLogic.sol,"[[('-358', '3'), ('+357', '0')]]",{'cce28ab4e'}
f908c98e,helpers/types.ts,"[[('-190', '1'), ('+189', '0')]]",{'727cfa854'}
991fba36,test/helpers/scenarios/borrow-repay-stable.json,"[[('-6', '1'), ('+6', '1')], [('-33', '0'), ('+34', '17')], [('-192', '0'), ('+210', '17')], [('-199', '2'), ('+233', '1')], [('-214', '0'), ('+248', '17')], [('-221', '2'), ('+271', '1')], [('-236', '0'), ('+286', '17')], [('-243', '2'), ('+309', '1')], [('-258', '0'), ('+324', '17')], [('-265', '2'), ('+347', '1')], [('-409', '1'), ('+490', '1')], [('-436', '0'), ('+518', '17')], [('-443', '2'), ('+541', '1')]]",{'82de55fdb'}
991fba36,test/scenario.spec.ts,"[[('-15', '1'), ('+15', '1')]]",{'8af0e9fd1'}
bf576277,package.json,"[[('-103', '1'), ('+103', '1')]]",{'d9026b712'}
bf576277,tasks/misc/set-bre.ts,"[[('-3', '2'), ('+2', '0')], [('-6', '4'), ('+3', '0')], [('-20', '0'), ('+15', '2')], [('-23', '2'), ('+19', '2')], [('-27', '1'), ('+23', '1')], [('-29', '1'), ('+25', '1')], [('-32', '7'), ('+28', '2')], [('-52', '0'), ('+44', '1')]]","{'d9026b712', '2cdfbbbc5', 'a9aff29b7'}"
80cfc7d0,package.json,"[[('-117', '1'), ('+117', '1')]]",{'abb17b004'}
80cfc7d0,test/scenario.spec.ts,"[[('-21', '2'), ('+21', '1')]]",{'ba054edbd'}
60d3057a,package.json,"[[('-27', '1'), ('+27', '1')]]",{'9af634fbc'}
7b4c7c7b,markets/matic/reservesConfigs.ts,"[[('-19', '1'), ('+19', '1')], [('-31', '1'), ('+31', '1')], [('-39', '3'), ('+39', '3')], [('-43', '1'), ('+43', '1')], [('-55', '1'), ('+55', '1')], [('-67', '1'), ('+67', '1')], [('-79', '1'), ('+79', '1')]]","{'55201296f', '6d0daf033'}"
83346703,test/liquidation-atoken.spec.ts,"[[('-23', '1'), ('+23', '1')], [('-82', '1'), ('+82', '1')], [('-101', '1'), ('+101', '1')], [('-110', '1'), ('+110', '1')], [('-119', '1'), ('+119', '1')], [('-287', '1'), ('+287', '1')]]","{'89ad33591', 'f1743a5ea', 'fbc620547', 'd1f21118c'}"
83346703,test/liquidation-underlying.spec.ts,"[[('-49', '1'), ('+49', '1')], [('-104', '1'), ('+104', '1')], [('-123', '1'), ('+123', '1')], [('-405', '1'), ('+405', '1')]]","{'abc0d3edb', '4bb7d0c5d', 'fbc620547'}"
af04ce86,contracts/lendingpool/LendingPool.sol,"[[('-638', '1'), ('+638', '1')]]",{'0d182d643'}
054dd597,contracts/interfaces/ILendingPool.sol,"[[('-175', '1'), ('+175', '1')]]",{'5f0fb4bec'}
054dd597,contracts/protocol/lendingpool/LendingPool.sol,"[[('-555', '1'), ('+555', '1')]]",{'5f0fb4bec'}
709e3916,contracts/interfaces/ILendingPoolConfigurator.sol,"[[('-225', '1'), ('+225', '1')]]",{'0b0996b49'}
d56a7a27,contracts/libraries/configuration/ReserveConfiguration.sol,"[[('-23', '1'), ('+23', '1')], [('-25', '0'), ('+26', '10')], [('-32', '1'), ('+42', '1')], [('-39', '18'), ('+48', '0')], [('-84', '1'), ('+76', '3')], [('-97', '1'), ('+91', '1')], [('-106', '1'), ('+100', '3')], [('-119', '1'), ('+115', '1')], [('-128', '1'), ('+124', '1')], [('-137', '1'), ('+133', '1')], [('-146', '1'), ('+142', '3')], [('-155', '1'), ('+153', '1')], [('-164', '1'), ('+162', '3')], [('-173', '1'), ('+173', '1')], [('-182', '1'), ('+182', '3')], [('-191', '1'), ('+193', '1')], [('-200', '1'), ('+202', '2')], [('-202', '1'), ('+205', '3')], [('-215', '1'), ('+220', '25')], [('-236', '4'), ('+265', '4')], [('-262', '3'), ('+291', '3')]]","{'bfe0657b1', 'fa60f03d8', '1a29def14', '73d7ca001', 'e39cf6418', '4a1e1156f'}"
7c6034db,contracts/lendingpool/LendingPool.sol,"[[('-578', '1'), ('+578', '1')]]",{'9aad57978'}
a41816b3,contracts/libraries/UniversalERC20.sol,"[[('-10', '1'), ('+10', '1')], [('-133', '0'), ('+134', '1')], [('-138', '1'), ('+139', '1')], [('-155', '1'), ('+156', '1')], [('-177', '1'), ('+178', '1')]]",{'e31d5b9be'}
7eb610c8,contracts/protocol/tokenization/StaticATokenLM.sol,"[[('-460', '1'), ('+459', '0')], [('-499', '1'), ('+498', '1')], [('-504', '15'), ('+502', '0')]]",{'c4175e015'}
ab14a0bc,contracts/deployments/ATokensAndRatesHelper.sol,"[[('-34', '0'), ('+35', '1')], [('-76', '4'), ('+77', '6')]]","{'80fd09572', 'e17f2ec81', '7892587f1'}"
ab14a0bc,helpers/init-helpers.ts,"[[('-274', '5'), ('+273', '0')], [('-286', '0'), ('+282', '1')], [('-296', '0'), ('+293', '1')], [('-323', '0'), ('+321', '1')], [('-328', '5'), ('+325', '0')]]","{'e17f2ec81', '7892587f1'}"
12707238,contracts/lendingpool/LendingPool.sol,"[[('-904', '1'), ('+904', '1')]]",{'24a498049'}
12707238,deployed-contracts.json,"[[('-1288', '1'), ('+1288', '1')]]",{'4df484176'}
ae0414eb,markets/aave/reservesConfigs.ts,"[[('-172', '1'), ('+172', '1')]]",{'587008d1e'}
ae0414eb,test/configurator.spec.ts,"[[('-4', '0'), ('+5', '1')], [('-61', '1'), ('+62', '4')], [('-78', '6'), ('+82', '6')], [('-105', '6'), ('+109', '6')], [('-147', '6'), ('+151', '6')], [('-175', '6'), ('+179', '6')], [('-225', '1'), ('+229', '1')], [('-230', '1'), ('+234', '1')], [('-247', '6'), ('+251', '6')], [('-283', '4'), ('+287', '4')], [('-288', '1'), ('+292', '1')], [('-309', '4'), ('+313', '4')], [('-314', '1'), ('+318', '1')], [('-351', '5'), ('+355', '5')]]","{'aea61d57a', 'b30ccd6dd', 'bad45772c', 'c9875f0a8', 'b88bdc8c2', '35db5833f', '4d991e670', 'b66253bfe', '450cdfa95', 'b888fc12a'}"
ae0414eb,test/liquidation-atoken.spec.ts,"[[('-72', '1'), ('+72', '1')]]",{'692cc87f6'}
ae0414eb,test/liquidation-underlying.spec.ts,"[[('-99', '1'), ('+99', '1')]]",{'692cc87f6'}
